id,name,artist,popularity,album.id,album.name,album.release_date,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2COQMXlLtvjXFl2sWPmn0o,Cruz de olvido,Juan Zaizar,26,5L5AW3heSexIq7mmccsi65,Exitos de Juan Zaizar,1997,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.559,0.263,4,-11.636,0,0.0258,0.64,2.04e-4,0.102,0.641,96.541,204320
7hjKgEe7XwWQn2zfp8EWWz,Historia de un Amor,Guadalupe Pineda,54,16IZa1t61Gq5oYClX5CpnJ,Canciones De Amor De Guadalupe Pineda,2006-07-04,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.678,0.384,2,-12.339,0,0.0328,0.795,2.84e-6,0.109,0.684,92.011,204507
6t3WZj3a8HC39fw57SqQEz,La Vaquilla (El Son De La Vaquilla),Mariachi America,35,39YlKYk1kXF46NhElJNyId,Negra Linda,2008-12-11,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.48,0.652,0,-5.149,1,0.0361,0.692,0,0.2,0.747,82.786,154941
1g8LiofugZTeOSitfw8KLU,Quien Eres Tu?,Nelson Ned,57,7flgfjMt0hJLUjSm3ipdIX,Selecao De Ouro Vol.2,1999-01-01,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.389,0.385,6,-12.277,0,0.032,0.841,4.21e-5,0.314,0.304,133.253,257733
3WALh4MuKxt00oJO7vSrjk,El Barzon,Luis Pérez Meza,53,1byRtvyAmS4gGeTbSRCwv8,Lo Mejor De Rancheras,2007,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.58,0.762,9,-6.085,1,0.0681,0.658,0,0.341,0.944,101.771,164080
4nAE4PzGgZ8LcJC0LSO8Bc,El Andariego,Los Hermanos Zaizar,29,6GHmEYU727yKNvObEzzFL4,Imágenes,2002-01-15,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.481,0.325,4,-11.599,0,0.0808,0.797,0,0.151,0.941,169.21,144787
7fUuC299Gjpe7gkW3pBbZp,Pero Te Vas A Arrepentir,Los Yonic's,63,691ZR6kaZeK4JS4tQGPuQf,Volveré A Conquistarte,1992-01-01,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.502,0.391,0,-12.374,1,0.0315,0.441,0,0.271,0.507,145.516,236533
7MFi8O2xmkoB5FvUmdf0dm,El Preso No. 9,"Alberto Angel ""El Cuervo""",21,5vN0WXGaTYatv1dHgEtXbS,Huapangos,1995-08-01,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.463,0.321,0,-11.6,0,0.0333,0.551,1.15e-6,0.219,0.383,89.02,221933
1ErUCCFBse4v3II4aShWzk,A Medias de la Noche,David Reynoso,23,2OivwGtVtUazUB2PrDoULC,El Mayor Canta,1966,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.296,0.257,7,-13.372,1,0.0359,0.589,1.36e-4,0.404,0.451,157.189,178040
1rEdvfLrkCB4RqxI8D6ZNR,Aliado Del Tiempo,Mariano Barba,68,4g2vkEYYuBVP72ZHbcxnU2,Un Cantautor Con Alma de Triunfador,2016-01-14,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.589,0.479,2,-8.146,1,0.0278,0.485,0,0.077,0.736,136.567,272920
2ByOf6gNNGabtlFya5qpl6,El Moro de Cumpas,Gilberto Valenzuela,26,3dVsQtwZgoDwlbkBAK2Zqd,RCA 100 Años de Música,2001-01-11,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.656,0.365,3,-8.359,1,0.139,0.417,0,0.358,0.882,127.778,216013
7A07Yu1dRND3RKDzbhKrDs,Fuerte No Soy,Intocable,73,2UlbB3uHQNJlaYYBB2ljm0,Contigo,1999-01-01,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.659,0.433,11,-11.015,0,0.0362,0.117,4.27e-4,0.0829,0.455,125.556,267333
7LMuasDvRrwulpdKMyukDl,Historia sin fin,Banda Machos,67,5IB8MY1KDGEy86lDkEmCPD,Historia sin fin,1997-10-02,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.779,0.542,2,-8.784,1,0.0319,0.437,4.11e-6,0.326,0.84,107.755,184707
2AtlLNH6BCDhA5DX8FSpVL,Tu Cabeza en Mi Hombro,Enrique Guzman,56,6Jf07sJkEkGp8f4kFRESFT,Serie De Coleccion 15 Autenticos Exitos - Enrique Guzman,1991-10-16,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.259,0.452,4,-7.317,0,0.0281,0.735,0,0.328,0.418,79.494,151133
4H8AfSDk1cWrYiV35VCdyA,La Mushasha Shula,Espinoza Paz,66,6MPAzfdQFWe5IadlxhcUNv,Las Compuse para Ti,2018-03-01,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.811,0.867,9,-6.171,0,0.032,0.44,3.33e-4,0.318,0.936,105.017,226286
3RqN0CpTCq7yVSYI27grqq,Te He de Querer,Dueto Amanecer,23,3dqqdmOTN94W9vsyiaeCT2,Tesoros de Coleccion - Dueto Amanecer,2007-11-20,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.409,0.2,7,-11.947,1,0.0317,0.961,0.00468,0.157,0.369,95.374,196467
7AIMZnJLv9gkuoMBtLSNRA,Ojitos Verdes,Dueto Las Palomas,48,3BxdhnjRLQENU2dv4XeERQ,"Serie De Coleción ""15 Auténticos Éxitos""",1960,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.68,0.308,7,-12.256,1,0.0499,0.792,5.22e-6,0.251,0.644,122.691,148160
0aPRt8ARHfeQx1nbFnpTzy,Que No Quede Huella,Bronco,67,7kYO9wfvxwhrxQRINgBDj8,A Todo Galope,1989,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.722,0.655,9,-8.804,0,0.0434,0.617,5.93e-4,0.0735,0.934,79.214,176693
6nMk8j7HOpdwuZieHShM1G,Lámpara Sin Luz,Pedro Yerena,46,0OjNcUihpkI2wMM3GYY2ny,Lámpara Sin Luz,2015-09-12,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.629,0.596,5,-6.204,1,0.0269,0.452,0,0.344,0.711,105.208,184933
08fbpynRAv6hPqqPZISRsa,Eres,José Maria Napoleón,65,6f9QuizfwLCv9SvU8DtsO4,Sin Tu Amor,1979-01-01,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.578,0.666,2,-6.475,1,0.0517,0.426,0,0.0969,0.863,100.771,195840
5UbjsmHa2M69q2Q1bzmDBE,La Interesada,Chava Flores,35,3AS7o4ZD2AYKG5VhuOJSmg,"De Buen Humor, Con Las Canciones Y La Voz De Chava Flores",2004-09-27,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.533,0.375,9,-10.419,1,0.0758,0.8,0,0.0852,0.856,172.494,141440
04anCu7qwPSXah9coYTKos,Cielito Lindo Huasteco,Mariachi Los Caporales,24,3LBCPoC10CkMH5nqKhN1aG,"Jamas, Jamas",2000-11-21,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.395,0.538,7,-8.026,1,0.0364,0.61,0.00153,0.402,0.602,135.432,249887
1lDx45n8dnAU1v9yct5bxU,El Pecador,Alberto Vazquez,57,16koZGZZYztvCEShPLndCv,16 Éxitos: Baladas,1991-12-19,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.229,0.31,4,-9.385,0,0.0359,0.824,3.18e-6,0.252,0.196,182.815,200046
216gLnHMVQHZeiLrMlAfA9,Juan Charrasqueado,El Charro Avitia,32,4aqTOc0SBT8wGDLwwIazIo,2 Hijos de Mexico Juntos,2013-08-03,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.691,0.463,5,-7.917,1,0.0532,0.846,2.26e-4,0.26,0.815,135.004,246107
7Et3UkjbCjRhRaACPBXRQg,Te He Prometido,Leo Dan,68,5N2NkUNtknVxG1BtWy45U8,Canta Trovador,1969-10-31,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.558,0.408,9,-9.147,1,0.0376,0.368,0,0.194,0.742,126.367,187173
3slDIEuZJqMRq0P0UI8Ps9,Te Juro Que Te Amo,Los Terricolas,64,5YNFzMy6Y8GBjKli0KZbV7,Llorarás,1972-12-03,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.297,0.451,9,-7.175,1,0.0291,0.182,1.64e-6,0.0596,0.293,173.442,241627
1DpXHAZX0uj6Gv85sEFGUx,Llorando a Mares,Dueto Rio Bravo,24,3TX53qi7osBZM2jP5qexPT,15 Auténticos Exitos,1995-11-24,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.501,0.319,10,-10.264,1,0.0506,0.956,5.47e-4,0.151,0.775,170.258,191733
28QIfk2hJEeoxd3eTyyfrC,Regresa,Lucha Reyes,43,1LroWsHZakzATuaGv3QkrK,"Serie Regresa: Lucha Reyes, la Morena de Oro del Perú",1997,7bVLsTfYqQKkYOpUglYAp3,ranchera,0.549,0.3,6,-10.741,0,0.0477,0.685,1.71e-6,0.0676,0.607,130.136,170587
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderón,82,6Q1kiSijkaHwoCwZUHW6IY,El Abayarde,2003-07-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-5,0.244,0.872,91.995,151667
43yyvWNjl3yWpghcrxZYkr,Agárrala - Remix,Trebol Clan,72,6L3AvTd86IFDOEcPCLUmf7,Los Bacatranes,2004-06-29,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.731,0.741,9,-7.978,0,0.0418,0.0812,0.0245,0.0993,0.862,96.031,152107
0vHfVsEe6Ps0d8cZ9PGzSw,Loco Por Perrearte - Remix,De La Ghetto,79,6qLWzKEkkYEbHDIVXjrMBP,Loco Por Perrearte (Remix),2022-06-03,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.848,0.673,11,-4.034,0,0.058,0.0147,0.00652,0.102,0.39,93.987,199149
3knSV43PghlJfTAIL2pbI3,Y Si La Ves,Ñejo,59,5Zy52gEJ6MtKJ1zoM58r6E,Y Si La Ves,2013-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.637,0.674,4,-6.156,0,0.268,0.49,1.52e-5,0.794,0.739,78.671,198125
67LNc70FgGcKHgRQtn3o33,Ayer,DJ Nelson,64,5nw0Vsia0H2GEqDhXLvS9w,Ayer,2017-03-31,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.784,0.665,2,-4.9,1,0.0806,0.336,2.95e-5,0.0953,0.763,91.969,280000
1fnQGR72fCePrSjdD4XZpt,TORO,Jowell & Randy,67,3r2ezgmQBn4LdV2HNyo7y2,Toro,2022-10-06,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.596,0.868,1,-3.632,1,0.196,0.148,0.00232,0.296,0.648,93.862,254458
5in5l6a2fFxqDjn6bFSXpL,Chulin Culin Chunfly,Voltio,58,2f3giHhzrdVMJvRySjLGvJ,Voltio,2014-10-07,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.794,0.822,2,-6.448,1,0.071,0.174,9.54e-4,0.0986,0.62,91.995,275360
0XkGuccSfq43beHberZYKz,Happy Birthday,Tempo,56,6Jh2APB6ycwp2xLKTkkJXF,Happy Birthday,2021-12-09,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.654,0.771,8,-5.29,1,0.282,0.165,0,0.355,0.907,122.048,155630
16KDdey3vnSBWwqUZoe1cT,Quitate Tu Pa Ponerme Yo,Eddie Dee,60,7txBx0XCrl5IhJuTNgNV4w,12 Discipulos,2005,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.765,0.768,2,-4.959,1,0.0742,0.18,0,0.0794,0.574,94.243,291658
20Zj7TB00BDSp7KLUJaEvU,Descara,Yomo,53,0Q7X6qJEAc0rggA0GUL5VG,My Destiny,2008-11-11,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.864,0.826,8,-5.64,0,0.209,0.251,3.85e-5,0.465,0.617,90.031,288288
0AAl3LtvIhEilWXZmYHeh5,More,Zion,69,76iE2t7UDAZLNkqHFuvWtQ,La Fórmula,2012-08-20,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.687,0.778,1,-6.623,0,0.101,0.209,0,0.117,0.865,172.047,240733
5n2XTRsYFlZwNBp06KAjDX,Madura,Cosculluela,77,4joZeRAHwOmcWtVc8s7z5t,Madura,2018-04-13,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.794,0.546,11,-7.729,1,0.314,0.132,1.58e-6,0.139,0.759,175.96,190996
0tDSgSmZsbxCkdkfUPjg59,5 Letras,Alexis y Fido,67,2TBu0mCd9swbPWIzpSZgvf,Sobrenatural,2007-09-28,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.82,0.788,6,-5.478,0,0.191,0.272,1.65e-6,0.0404,0.648,93.961,195573
7d05Cx72W1WsWUw7MAD7ia,Shorty,Casa De Leones,63,63vg9JvOEbbKJo1cVIGj5A,Casa De Leones,2007-06-19,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.796,0.866,10,-6.087,0,0.0595,0.096,2.5e-4,0.0561,0.877,94.991,246080
2omGxOSQdtwDKvc2pqbC0O,Mami tu quieres,Andy Boy,56,7hs8Fo7FWolktUaWXjJauz,Antesala,2006-03-07,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.875,0.816,11,-5.653,1,0.117,0.295,0.00184,0.238,0.731,96.989,188107
4777sGsOdoM89vPH3CVoLe,Mayor Que Yo 3,Luny Tunes,67,571drPm82JNSynpu9yhEEX,Mayor Que Yo 3,2015-10-23,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.715,0.964,1,-3.176,0,0.162,0.0985,0,0.291,0.535,91.975,304747
1EyH5BK5Cx5XzQyEDks0fT,Quiero Bailar,Ivy Queen,64,5n1pmoNSuLWs9bSGXzUY7e,Diva Platinum Edition,2004-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.853,0.846,5,-5.261,1,0.0951,0.3,0,0.294,0.737,95.027,184507
79NdVoSxUC2XC48eg0ifMy,Buenos Días,Wisin,65,2pfBdekMfDRVf1MfDnwTSv,"Multimillo, Vol. 1",2022-07-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.681,0.809,8,-4.191,1,0.0514,0.0707,0,0.0715,0.966,171.942,199827
3u2jlo9kygiIAq7SPVuw6S,Dile a Tu Amiga,Dalmata,66,6q8dHB9YC18YbIqU2Q0j7X,Dile a Tu Amiga,2011-12-13,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.794,0.576,2,-12.111,1,0.0591,0.225,0.00381,0.0854,0.914,94.993,214121
3yuMVIBCFl6s1PDuSN3pi4,Carita Bonita,Erre XI,61,0PKXKZ0k8BPkxT4nOVFESl,Luny Tunes Presents ERRE XI,2008-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.777,0.911,4,-5.014,0,0.108,0.148,2.21e-6,0.327,0.83,101.989,254320
2RQnsXfNDcg2CvlSRSxJi9,Te Imagino,Alberto Stylee,54,5rlYUO0BB8CMczbXc25Wrr,El Que los Puso a Entonar,2012-04-19,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.883,0.577,10,-7.873,0,0.116,0.139,0,0.0822,0.945,95.934,202054
6NSMQFKgjpQb0KkjMDYIK0,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,79,12yPsAPzZ5584HxpItKBUn,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),2016-09-30,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.815,0.514,6,-9.446,0,0.361,0.54,0,0.611,0.623,120.054,264000
24Fqn0WDwEXOamnj9KHnEQ,Maniatica Sexual,Lito y Polaco,42,5uFpDlA44WUiiBwdr4CUaB,Reggeton En La Parada Puertorriqueña Vol. 2,2005-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.775,0.776,4,-7.598,1,0.163,0.0499,2.01e-6,0.121,0.521,100.014,179720
1o6DL0otgQMsUebziSC7kA,Me Niegas,Baby Rasta & Gringo,71,0o3uVUoqS0U8obVUObNwr8,Los Cotizados,2015-08-21,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.679,0.713,8,-6.625,1,0.0499,0.0226,0.17,0.239,0.882,173.995,201947
6DPjH6UA8QsDrc51JtjcnQ,Dile A Ella,Magnate Y Valentino,51,79GW5z5wX45XgdaBttSMxu,Sin Límite,2004-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.415,0.711,5,-6.247,1,0.0381,0.0271,0.00176,0.361,0.649,83.561,276853
5gflgO9EPbIBf16n5TKnQS,Yo Voy (feat. Daddy Yankee),Zion & Lennox,83,2aItcV9jj0LvaluaDFTLqF,Motivando a la Yal,2004-05-04,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.808,0.697,10,-5.899,1,0.241,0.041,0,0.0546,0.554,95.06,232020
4IsO1J5LSrVwkQOIEdZ417,Sin Novia,Nicky Jam,73,28reK64UlkkhWCwmNb9DAl,Sin Novia,2022-08-04,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.747,0.752,11,-5.324,1,0.0417,0.116,0,0.128,0.512,106.97,188411
2osdfKMWP6DVr0JGSf6dAZ,La Nena del Caserio,Wibal Y Alex,49,5K0PC627yhIab6KgpAxZEE,The Last Sound,2020-12-11,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.687,0.792,5,-6.685,1,0.15,0.16,0,0.35,0.63,176.008,345600
2pfcBawG9l9AlRkEgOZRxJ,Quiero Darte,Johnny Prez,54,6d5MGIEbLpHEOaBtZeR5pO,El Dragon,2002,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.795,0.874,2,-4.382,1,0.14,0.0424,0,0.208,0.735,191.956,217758
5kGGEaHEzrtqC4UJr8LiVR,Nadie Sabe,Cheka,60,6EAn7VG0UE83hUkzrUMBME,La Pelicula,2019-10-04,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.766,0.58,6,-11.18,0,0.0695,0.109,6.91e-4,0.169,0.624,90.019,204095
4RSoYhMvBaQkxCXfq0kvjj,Vacilon,Don Chezina,61,6bUq5lb8Dgl3whC2xgrXCl,"Boricua Reggaeton Clasicos de Barrio, Vol. 1",2010-02-03,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.784,0.91,6,-2.719,0,0.0923,0.00921,0.0269,0.313,0.722,98.997,150419
1wYFvhxzKJ8W3B8TM0Ag2k,Aparentemente,Yaga & Mackie,65,4S4ueZuml3FELqmy1M9krz,La Reunión,2007-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.86,0.692,1,-6.293,0,0.112,0.0736,0.00247,0.182,0.85,93.992,303640
0X5jHsNHshuHNfAWs1sxQ5,Permitame,Tony Dize,71,4qWhtKtlyrUVKU3Fvjf3bB,Permitame,2008-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.629,0.668,8,-6.974,1,0.15,0.0287,0,0.159,0.904,214.025,185013
063e3SLAD7jcbdR1lHZdKD,Cositas Macabras,Gadiel,52,4lLb6fwdbF0DzGnuBO9EBG,"Wisin Y Yandel Present ""Nesty"" La Mente Maestra",2008-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.771,0.84,6,-6.477,0,0.0619,0.071,4.12e-5,0.219,0.548,98.033,164733
4nNeRNXmdZWfw3IjAnITZR,Ella Se Contradice (feat. Plan B),Baby Rasta,66,3JYVc0zcw01y9Xjq16266O,Ella Se Contradice (feat. Plan B),2009-08-12,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.767,0.758,4,-8.116,0,0.295,0.111,0,0.376,0.84,76.498,256757
6j2ODK1c7HfzUw0dmwJl6g,Fashion Girl,Jadiel,57,04P2E4ZJalvqAZGeQCI2OB,El Tsunami,2019-12-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.712,0.816,9,-9.123,0,0.0531,0.00704,9.06e-5,0.456,0.559,100.009,233091
2oeyvFG0mFFDHUxhPVObNk,Flow Natural,"Tito ""El Bambino""",74,0GERlfOuy87BuTAcwuO5Kb,Top Of The Line,2006-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.831,0.789,0,-5.498,1,0.0661,0.121,0,0.328,0.827,101.035,173867
3QLApyuGYQdSQZTmBXFaSt,Felina,Hector & Tito,58,1XVsXN3JiO0pM3CeiYSNTv,A La Reconquista,2002-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.849,0.922,6,-6.604,0,0.0684,0.0275,0.00862,0.0809,0.71,93.001,216440
7hdUNvD8YXuRFpbSwi4U7V,Nuestro Amor Es Asi,Magnate,56,6saeUDMyWZdwt6ZOhKhhEe,Progresivo,2007-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.697,0.797,10,-5.106,1,0.0661,0.496,0,0.249,0.602,94.929,177680
5nZYc9ZDMhlXv6iWahZTU8,Ven Bailalo - Reggaeton Mix,Angel Y Khriz,76,0jgWVVvhT0tbpzFIr73p3f,Ven Bailalo (Reggaeton Mix),2005-07-22,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.675,0.919,11,-6.075,0,0.0366,0.0606,0.00653,0.103,0.726,97.017,252773
2B4GHvToeLTOBB4QLzW3Ni,Pepas,Farruko,74,0T6QxdJZwYrXPHd829SnqK,La 167,2021-10-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-5,0.128,0.442,130.001,287120
06jIB6UCzZcyvh9RFe3dAx,Sacale Todo el Sudor,Cruzito,39,1xlEv4ilS9wdKy4etb7nlp,"Legacy, Vol. 1 (TBT)",2018-06-12,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.755,0.864,4,-6.022,0,0.0605,0.105,0,0.0535,0.555,94.999,184615
3zyu1YrtgFRdrc16HIQior,Wiki Wiki,Yaviah,54,7u87mg6bU1J3bL1nK3F0V0,La Misión 4,2004-06-18,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.772,0.927,0,-3.8,1,0.0639,0.0916,0.00672,0.242,0.84,82.027,169400
1MfqPCs3Y722VK6zkWZ98Z,Pasarela,Ñejo & Dalmata,74,35ejmbRlV32Qng9jGF34ve,Broke & Famous,2007-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.798,0.821,7,-6.143,1,0.0596,0.0985,5.84e-6,0.178,0.525,95.004,227467
4ObjArCiona7v0xbZ83rUZ,Bien Loco,Nova y Jory,66,6IgRN2hP7uOTeZmL7np7Kd,Bien Loco,2009-06-26,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.515,0.812,7,-5.06,0,0.361,0.411,0,0.101,0.779,169.981,218044
5KvGkWHZS1jkdnb5BrAuKw,Brindis,Mario VI,24,66gI94pCMwY8qBIYYMcZ4S,Reggaeton Pure Hits,2008-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.814,0.844,6,-5.015,0,0.104,0.198,7.38e-6,0.0686,0.502,94.002,219200
6TsVhM8qIkWN5cJVDIVbbz,Besos Moja2,Wisin & Yandel,89,5YLmrfqNRJK66Gl4QVLwHW,La Última Misión,2022-09-30,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-6,0.0976,0.644,94.048,229065
1vDKefeA0f4hMIIF7UX0u0,Pobre Corazón (salsa Mix),Divino,52,1VHQXZe5R5jNGFKKJm0jbH,Por Experiencias Propias,2010-05-11,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.747,0.698,0,-5.825,0,0.0602,0.458,0,0.0712,0.827,92.918,271480
2a1o6ZejUi8U3wzzOtCOYw,Danza Kuduro,Don Omar,79,6mGDfbDErYIJsmSewvccWm,Meet The Orphans,2010-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.4,0.915,0,-4.89,1,0.28,0.0846,0,0.0503,0.878,88.917,198773
7LABrQFfRYcZUqUwng0Heb,Encantadora,Yandel,68,2zD0vIQjiaFbumnbjWC6WY,Dangerous,2015-11-06,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.662,0.874,8,-4.509,1,0.0471,0.147,0,0.141,0.926,169.943,240093
48AJSd42lXpicsGqcgopof,X ÚLTIMA VEZ,Daddy Yankee,83,3rlJCPz7s7bTifG57wjFpt,LEGENDADDY,2022-03-25,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.812,0.855,7,-3.725,1,0.0554,0.0789,1.67e-4,0.108,0.573,90.04,192477
5RKxWPiHLG3rURVIq54WIM,Giga,Miguelito,38,2Josoh9yorR9088XLG2b6K,Giga,2022-08-19,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.773,0.643,6,-7.631,0,0.28,0.604,7.98e-4,0.0913,0.493,145.912,157938
1zMpfAPt4p7BjcnCLEuQKj,El Amor Se Fue,Baby Ranks,48,73Or9E88hS1JLD6Or00bhO,"Mi Flow ""This Is It""",2008-08-19,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.635,0.658,1,-6.171,1,0.136,0.291,0,0.0574,0.6,173.847,213120
5J0ndLeVl7ZST7CNgvbIH6,Me Encanta,Angel Doze,31,01i4xjoO8LfObh7LbIZy8z,El Documental II,2006-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.875,0.793,11,-5.53,0,0.218,0.278,0,0.365,0.65,94.986,194490
5pOu3vSiKrEmj65N1CWqOI,Sexo Seguro,"Franco ""El Gorilla""",60,6ZDd9FZ6CDmNjTkPx8t9rz,Welcome To The Jungle,2009-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.748,0.887,4,-6.23,0,0.0905,0.0853,0,0.108,0.585,97.015,218507
6jcTvOGVULvYeiRNDNSr5z,La Pregunta,J Alvarez,61,4FeN04IpImrFTFf0eJ91pf,La Pregunta,2012-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.743,0.656,8,-5.828,0,0.138,0.0578,0,0.0799,0.802,172.053,271080
03edTt5t3pCY5rqVVgAcw4,5 Minutos,Naldo,42,37FWTNHuhgyX2cduoJgOPs,Sangre Nueva,2005-08-30,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.794,0.574,6,-7.884,0,0.0834,0.0725,0,0.11,0.817,79.99,197787
1ZygRaHiPTLldHVpBwQziV,Dejate Llevar,Kartier,41,12WhZAzPc6ekGSTWPGEUVp,"Roc La Familia & Hector Bambino ""EL FATHER"" Present Los Rompe Discotekas",2006-01-01,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.669,0.82,8,-6.531,0,0.0516,0.0266,0,0.47,0.673,82.006,205053
6iqDsVcJghyQ1DdQcUR5ic,Angel,Gallego,52,1jAZUMOLC4V5NdoB2HTj9u,Teatro Del Barrio,2007,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.772,0.687,4,-3.936,0,0.296,0.279,0,0.29,0.897,90.01,247947
65R4VOHorEFHP6IXo1DtVy,Somos de la Calle,Julio Voltio,35,30iJTNP5UbuT2QFDlOVwME,La Calle Vol. 1,2015-07-24,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.784,0.818,11,-4.142,1,0.238,0.0459,0,0.086,0.727,94.941,173747
6lq65qoSTuHd85MqrHei8X,Dandole - Remix,Gocho,54,2hFOwYH8TzsDho0eDZtMo4,Mi Música,2011-06-18,31pfQ67BktLUcQ9n5VGnDI,latin hip hop,0.812,0.759,0,-6.207,0,0.0486,0.0409,1.3e-5,0.698,0.868,117.043,243120
